Customer ID,Discount,Order Date,Order ID,Order Priority,Postal Code,Product ID,Profit,Quantity,Row ID (unique),Sales,Ship Date,Ship Mode,Shipping Cost,Order Line ID
SM-203201408,0.5,2014-03-17,CA-2014-SM20320140-41715,Medium,32216,TEC-MA-3819,-1811.0784,6,33994,22638.48,2014-03-22,Standard Class,24.2865,CA-2014-SM20320140-41715TEC-MA-3819SM-203201408
MA-179957,0.1,2014-11-24,IN-2014-MA179957-41967,Medium,-,OFF-LA-4540,8.22,4,20386,39.42,2014-11-28,Standard Class,2.68,IN-2014-MA179957-41967OFF-LA-4540MA-179957
KW-165701408,0.2,2014-09-29,CA-2014-KW16570140-41911,Medium,37042,OFF-AP-4607,11.2476,6,33631,69.216,2014-10-03,Standard Class,4.32,CA-2014-KW16570140-41911OFF-AP-4607KW-165701408
KT-164651402,0.2,2014-09-07,CA-2014-KT16465140-41889,Medium,77036,OFF-PA-4390,6.2664,2,36586,17.904,2014-09-14,Standard Class,1.7,CA-2014-KT16465140-41889OFF-PA-4390KT-164651402
MW-1823545,0.1,2014-08-08,ES-2014-MW1823545-41859,High,-,FUR-CH-5407,16.74,3,13773,215.46,2014-08-09,First Class,28.56,ES-2014-MW1823545-41859FUR-CH-5407MW-1823545
KS-1630045,0 discount,2014-12-07,ES-2014-KS1630045-41980,Medium,-,OFF-BI-3721,2.25,3,19523,45.99,2014-12-12,Standard Class,3.38,ES-2014-KS1630045-41980OFF-BI-3721KS-1630045
AJ-960134,0.6,2014-04-23,TU-2014-AJ960134-41752,Medium,-,OFF-SU-2980,-79.044,14,48576,165.816,2014-04-28,Standard Class,14.94,TU-2014-AJ960134-41752OFF-SU-2980AJ-960134
TP-2141531,0 discount,2014-02-09,MX-2014-TP2141531-41679,High,-,FUR-CH-5773,235.04,2,9480,618.56,2014-02-11,Second Class,107.678,MX-2014-TP2141531-41679FUR-CH-5773TP-2141531
PM-1894031,0 discount,2014-10-26,MX-2014-PM1894031-41938,High,-,OFF-SU-6172,5.38,1,4982,16.82,2014-10-28,First Class,1.132,MX-2014-PM1894031-41938OFF-SU-6172PM-1894031
TW-2102545,0.1,2014-09-20,IT-2014-TW2102545-41902,Critical,-,FUR-BO-5760,498.807,3,19902,1181.547,2014-09-22,Second Class,401.25,IT-2014-TW2102545-41902FUR-BO-5760TW-2102545
DC-000000000001,0.35,2014-09-16,ES-2014-KW1643548-41898,High,-,FUR-TA-4636,142.155,3,15061,616.005,2014-09-21,Standard Class,57.04,ES-2014-KW1643548-41898FUR-TA-4636DC-000000000001
JE-1561039,0 discount,2014-10-05,MX-2014-JE1561039-41917,Medium,-,FUR-BO-3888,6.6,1,6647,94.3,2014-10-07,Second Class,1.473,MX-2014-JE1561039-41917FUR-BO-3888JE-1561039
CD-1198027,0 discount,2014-10-13,IN-2014-CD1198027-41925,Critical,-,OFF-EN-3668,41.22,3,23544,125.1,2014-10-15,Second Class,27.21,IN-2014-CD1198027-41925OFF-EN-3668CD-1198027
DP-1316558,0 discount,2014-09-21,IN-2014-DP1316558-41903,High,-,FUR-BO-3898,254.28,4,27262,687.48,2014-09-26,Second Class,88.59,IN-2014-DP1316558-41903FUR-BO-3898DP-1316558
LR-703586,0 discount,2014-04-24,MO-2014-LR703586-41753,Medium,-,OFF-EN-3100,1.38,2,41522,69.3,2014-04-28,Standard Class,5.68,MO-2014-LR703586-41753OFF-EN-3100LR-703586
DC-000000000001,0 discount,2014-11-11,CF-2014-IM5055106-41954,High,-,FUR-BO-5954,59.46,2,41966,297.3,2014-11-15,Standard Class,24.59,CF-2014-IM5055106-41954FUR-BO-5954DC-000000000001
CD-1279027,0 discount,2014-07-19,IN-2014-CD1279027-41839,Medium,-,OFF-EN-4903,52.65,9,28454,165.24,2014-07-22,First Class,25.28,IN-2014-CD1279027-41839OFF-EN-4903CD-1279027
SG-2060539,0 discount,2014-04-20,MX-2014-SG2060539-41749,Medium,-,OFF-AP-4725,38.36,2,5071,89.24,2014-04-23,First Class,19.113,MX-2014-SG2060539-41749OFF-AP-4725SG-2060539
DC-000000000001,0 discount,2014-04-19,MX-2014-SC2077093-41748,Medium,-,OFF-BI-3721,2.44,2,560,20.44,2014-04-21,Second Class,2.143,MX-2014-SC2077093-41748OFF-BI-3721DC-000000000001
QJ-192551402,0.1,2014-05-31,US-2014-QJ19255140-41790,Medium,48234,OFF-AP-2887,12.376,5,40447,65.52,2014-06-05,Standard Class,5.8,US-2014-QJ19255140-41790OFF-AP-2887QJ-192551402
TC-2147582,0 discount,2014-09-27,MX-2014-TC2147582-41909,High,-,TEC-AC-3388,101.78,7,3359,535.78,2014-10-01,Standard Class,46.233,MX-2014-TC2147582-41909TEC-AC-3388TC-2147582
HM-14860118,0.5,2014-08-26,ID-2014-HM14860118-41877,Low,-,OFF-SU-2995,-36.42,2,27362,46.62,2014-09-02,Standard Class,5.16,ID-2014-HM14860118-41877OFF-SU-2995HM-14860118
NF-1838564,0 discount,2014-09-26,IT-2014-NF1838564-41908,Low,-,OFF-EN-3670,100.8,7,18820,205.8,2014-10-03,Standard Class,26.88,IT-2014-NF1838564-41908OFF-EN-3670NF-1838564
DK-129857,0.1,2014-12-12,ID-2014-DK129857-41985,Critical,-,OFF-AR-5911,-4.86,5,22662,72.09,2014-12-12,Same Day,18.51,ID-2014-DK129857-41985OFF-AR-5911DK-129857
DA-1345091,0.5,2014-05-06,IT-2014-DA1345091-41765,Medium,-,OFF-BI-6384,-48.09,7,16455,171.36,2014-05-11,Second Class,7.48,IT-2014-DA1345091-41765OFF-BI-6384DA-1345091
AO-108107,0.1,2014-12-08,IN-2014-AO108107-41981,Medium,-,TEC-AC-5863,19.875,5,25070,178.875,2014-12-13,Standard Class,13.61,IN-2014-AO108107-41981TEC-AC-5863AO-108107
RC-199601406,0.2,2014-08-24,CA-2014-RC19960140-41875,High,43229,OFF-FA-5466,14.5348,14,31410,40.096,2014-08-26,Second Class,5.14,CA-2014-RC19960140-41875OFF-FA-5466RC-199601406
GD-14590130,0.47,2014-02-02,ID-2014-GD14590130-41672,Medium,-,OFF-AR-6105,-47.5236,4,20566,104.8764,2014-02-04,Second Class,13.49,ID-2014-GD14590130-41672OFF-AR-6105GD-14590130
SD-20485139,0.1,2014-03-04,ES-2014-SD20485139-41702,Medium,-,OFF-AR-3450,-10.296,2,19646,102.384,2014-03-10,Standard Class,7.29,ES-2014-SD20485139-41702OFF-AR-3450SD-20485139
LT-167651404,0 discount,2014-08-31,CA-2014-LT16765140-41882,High,92025,OFF-AR-3542,15.6426,3,32458,53.94,2014-09-04,Second Class,1.8,CA-2014-LT16765140-41882OFF-AR-3542LT-167651404
PN-1877527,0 discount,2014-08-08,IN-2014-PN1877527-41859,Medium,-,OFF-LA-3322,9.3,2,21782,23.34,2014-08-11,First Class,1.11,IN-2014-PN1877527-41859OFF-LA-3322PN-1877527
JF-152951404,0 discount,2014-03-13,CA-2014-JF15295140-41711,Medium,84321,OFF-FA-6129,5.7672,2,35976,21.36,2014-03-18,Standard Class,1.96,CA-2014-JF15295140-41711OFF-FA-6129JF-152951404
DC-000000000001,0 discount,2014-06-09,IN-2014-MG1787558-41799,Medium,-,OFF-EN-3671,18.36,2,29643,54.0,2014-06-14,Standard Class,3.92,IN-2014-MG1787558-41799OFF-EN-3671DC-000000000001
DC-000000000001,0 discount,2014-11-25,UP-2014-MB8085137-41968,Medium,-,OFF-LA-4685,4.5,2,42862,14.1,2014-11-30,Standard Class,1.53,UP-2014-MB8085137-41968OFF-LA-4685DC-000000000001
LH-171557,0.4,2014-02-28,ID-2014-LH171557-41698,High,-,TEC-PH-3801,-45.948,1,30176,91.872,2014-03-04,Standard Class,13.96,ID-2014-LH171557-41698TEC-PH-3801LH-171557
SC-2044027,0 discount,2014-06-27,IN-2014-SC2044027-41817,Medium,-,FUR-CH-4698,11.04,1,30291,78.99,2014-07-01,Standard Class,6.43,IN-2014-SC2044027-41817FUR-CH-4698SC-2044027
HP-148151404,0.2,2014-05-05,CA-2014-HP14815140-41764,Medium,90049,OFF-BI-6409,52.776,8,32631,140.736,2014-05-09,Standard Class,12.51,CA-2014-HP14815140-41764OFF-BI-6409HP-148151404
KN-6705107,0 discount,2014-09-06,RO-2014-KN6705107-41888,Medium,-,TEC-CO-6012,177.96,2,50360,711.84,2014-09-12,Standard Class,18.39,RO-2014-KN6705107-41888TEC-CO-6012KN-6705107
EM-406523,0 discount,2014-08-10,CA-2014-EM406523-41861,Medium,-,OFF-BI-3714,12.96,1,47796,28.8,2014-08-10,Same Day,2.42,CA-2014-EM406523-41861OFF-BI-3714EM-406523
MC-181301404,0 discount,2014-09-18,CA-2014-MC18130140-41900,High,98115,OFF-ST-3927,24.9804,6,38674,92.52,2014-09-22,Standard Class,12.55,CA-2014-MC18130140-41900OFF-ST-3927MC-181301404
JL-517563,0 discount,2014-08-02,IS-2014-JL517563-41853,High,-,OFF-EN-3098,140.64,8,46830,360.96,2014-08-06,Standard Class,65.51,IS-2014-JL517563-41853OFF-EN-3098JL-517563
RF-1973597,0.2,2014-02-23,ID-2014-RF1973597-41693,High,-,FUR-CH-4560,-28.056,2,28720,160.224,2014-02-26,Second Class,25.95,ID-2014-RF1973597-41693FUR-CH-4560RF-1973597
RP-1985536,0.2,2014-12-25,MX-2014-RP1985536-41998,High,-,OFF-BI-3714,3.84,2,6340,30.72,2014-12-27,Second Class,3.696,MX-2014-RP1985536-41998OFF-BI-3714RP-1985536
BM-1114018,0 discount,2014-11-30,MX-2014-BM1114018-41973,Medium,-,OFF-AR-5923,11.2,2,4610,38.68,2014-12-05,Standard Class,2.249,MX-2014-BM1114018-41973OFF-AR-5923BM-1114018
NG-1843058,0 discount,2014-06-29,IN-2014-NG1843058-41819,Low,-,FUR-FU-3956,18.9,3,29316,75.87,2014-07-06,Standard Class,14.32,IN-2014-NG1843058-41819FUR-FU-3956NG-1843058
CH-1207045,0.1,2014-10-23,ES-2014-CH1207045-41935,High,-,OFF-AP-3583,17.619,1,17878,69.039,2014-10-27,Second Class,8.2,ES-2014-CH1207045-41935OFF-AP-3583CH-1207045
BP-1123051,0 discount,2014-12-21,MX-2014-BP1123051-41994,High,-,TEC-AC-5100,38.7,5,3703,94.4,2014-12-23,Second Class,11.556,MX-2014-BP1123051-41994TEC-AC-5100BP-1123051
TB-2140059,0.47,2014-12-15,ID-2014-TB2140059-41988,Medium,-,TEC-AC-5218,-47.8443,7,22353,110.0757,2014-12-21,Standard Class,7.43,ID-2014-TB2140059-41988TEC-AC-5218TB-2140059
FC-14245118,0.5,2014-09-05,ID-2014-FC14245118-41887,Medium,-,OFF-ST-6066,-33.3,2,23915,48.96,2014-09-10,Second Class,1.42,ID-2014-FC14245118-41887OFF-ST-6066FC-14245118
DL-129251406,0 discount,2014-10-31,US-2014-DL12925140-41943,Medium,11561,OFF-PA-6488,82.2906,3,38856,167.94,2014-11-04,Standard Class,2.83,US-2014-DL12925140-41943OFF-PA-6488DL-129251406
GH-1441055,0.4,2014-06-03,US-2014-GH1441055-41793,Medium,-,OFF-AR-3454,-33.264,9,2702,79.596,2014-06-06,First Class,9.174,US-2014-GH1441055-41793OFF-AR-3454GH-1441055
TR-11325129,0.1,2014-05-02,TZ-2014-TR11325129-41761,Critical,-,TEC-MA-4201,6.462,2,48965,145.962,2014-05-04,First Class,48.25,TZ-2014-TR11325129-41761TEC-MA-4201TR-11325129
KM-167201404,0 discount,2014-07-25,CA-2014-KM16720140-41845,Medium,89031,FUR-FU-6299,36.1827,9,35136,134.01,2014-08-01,Standard Class,13.94,CA-2014-KM16720140-41845FUR-FU-6299KM-167201404
KN-16705120,0.1,2014-10-11,ES-2014-KN16705120-41923,Medium,-,OFF-ST-6066,56.22,5,19542,220.32,2014-10-11,Same Day,67.66,ES-2014-KN16705120-41923OFF-ST-6066KN-16705120
RF-1934527,0 discount,2014-06-02,ID-2014-RF1934527-41792,Medium,-,OFF-SU-4120,22.5,3,24454,86.76,2014-06-03,First Class,4.64,ID-2014-RF1934527-41792OFF-SU-4120RF-1934527
MY-1829545,0.15,2014-11-15,ES-2014-MY1829545-41958,Medium,-,TEC-MA-4209,-37.53,4,19104,398.31,2014-11-19,Second Class,46.92,ES-2014-MY1829545-41958TEC-MA-4209MY-1829545
KM-1672018,0 discount,2014-11-29,MX-2014-KM1672018-41972,Medium,-,OFF-PA-4464,12.2,2,8391,64.4,2014-12-05,Standard Class,4.318,MX-2014-KM1672018-41972OFF-PA-4464KM-1672018
TC-212951404,0.2,2014-12-19,CA-2014-TC21295140-41992,Critical,80229,TEC-AC-5107,89.5888,7,35155,447.944,2014-12-19,Same Day,177.54,CA-2014-TC21295140-41992TEC-AC-5107TC-212951404
LF-171851402,0.2,2014-07-25,CA-2014-LF17185140-41845,Medium,78207,TEC-AC-5236,-26.946,9,41074,431.136,2014-07-29,Standard Class,34.99,CA-2014-LF17185140-41845TEC-AC-5236LF-171851402
AH-100301404,0.2,2014-10-24,US-2014-AH10030140-41936,High,94109,OFF-BI-4372,18.528,4,37425,49.408,2014-10-27,First Class,2.84,US-2014-AH10030140-41936OFF-BI-4372AH-100301404
FW-1439511,0 discount,2014-10-14,IN-2014-FW1439511-41926,Medium,-,OFF-AP-4953,137.4,5,27938,352.35,2014-10-19,Standard Class,36.31,IN-2014-FW1439511-41926OFF-AP-4953FW-1439511
RB-946561,0 discount,2014-09-10,IZ-2014-RB946561-41892,High,-,OFF-ST-4062,63.84,8,44059,136.08,2014-09-12,Second Class,21.97,IZ-2014-RB946561-41892OFF-ST-4062RB-946561
TH-11235108,0 discount,2014-11-28,RS-2014-TH11235108-41971,High,-,TEC-MA-5570,3.39,1,43426,84.84,2014-12-03,Standard Class,9.91,RS-2014-TH11235108-41971TEC-MA-5570TH-11235108
RD-1993051,0 discount,2014-11-24,MX-2014-RD1993051-41967,Medium,-,OFF-AR-3484,5.2,4,7831,52.72,2014-11-25,First Class,10.911,MX-2014-RD1993051-41967OFF-AR-3484RD-1993051
DC-000000000001,0 discount,2014-11-10,IN-2014-Dp1324027-41953,Medium,-,OFF-EN-3102,51.57,3,27406,107.55,2014-11-14,Standard Class,6.8,IN-2014-Dp1324027-41953OFF-EN-3102DC-000000000001
DC-000000000001,0 discount,2014-10-19,IN-2014-KL1655527-41931,Medium,-,OFF-SU-6181,48.6,6,25292,256.5,2014-10-21,First Class,10.95,IN-2014-KL1655527-41931OFF-SU-6181DC-000000000001
RE-945060,0 discount,2014-10-30,IR-2014-RE945060-41942,High,-,OFF-ST-4267,91.41,1,46957,207.81,2014-11-03,Second Class,37.25,IR-2014-RE945060-41942OFF-ST-4267RE-945060
DC-000000000001,0.5,2014-08-24,IT-2014-TS2165591-41875,Medium,-,OFF-EN-4925,-5.025,1,17449,10.005,2014-08-30,Standard Class,1.81,IT-2014-TS2165591-41875OFF-EN-4925DC-000000000001
TT-2146048,0 discount,2014-03-09,ES-2014-TT2146048-41707,Medium,-,TEC-PH-5249,202.77,3,18457,520.11,2014-03-09,Same Day,89.92,ES-2014-TT2146048-41707TEC-PH-5249TT-2146048
CC-2550137,0 discount,2014-06-02,UP-2014-CC2550137-41792,Critical,-,OFF-AR-3488,4.56,1,48021,24.09,2014-06-04,First Class,8.29,UP-2014-CC2550137-41792OFF-AR-3488CC-2550137
DC-1328545,0 discount,2014-11-17,ES-2014-DC1328545-41960,Medium,-,OFF-EN-5042,3.66,1,18658,22.89,2014-11-21,Standard Class,1.29,ES-2014-DC1328545-41960OFF-EN-5042DC-1328545
MS-1798054,0.4,2014-03-20,US-2014-MS1798054-41718,Medium,-,OFF-ST-4105,-2.584,2,8540,38.376,2014-03-22,Second Class,4.749,US-2014-MS1798054-41718OFF-ST-4105MS-1798054
DB-1336059,0.47,2014-01-27,ID-2014-DB1336059-41666,Medium,-,OFF-EN-3658,-17.3901,13,29127,82.0599,2014-02-02,Standard Class,5.67,ID-2014-DB1336059-41666OFF-EN-3658DB-1336059
AR-51060,0 discount,2014-09-05,IR-2014-AR51060-41887,High,-,TEC-CO-3687,73.14,1,45449,318.03,2014-09-09,Standard Class,20.8,IR-2014-AR51060-41887TEC-CO-3687AR-51060
DS-1303018,0 discount,2014-11-22,MX-2014-DS1303018-41965,High,-,OFF-ST-4268,33.16,1,6282,138.24,2014-11-25,Second Class,8.738,MX-2014-DS1303018-41965OFF-ST-4268DS-1303018
GM-1444096,0 discount,2014-12-25,ES-2014-GM1444096-41998,Medium,-,TEC-PH-3786,142.08,2,18444,364.32,2014-12-29,Standard Class,34.54,ES-2014-GM1444096-41998TEC-PH-3786GM-1444096
AB-10015139,0 discount,2014-04-03,ES-2014-AB10015139-41732,High,-,OFF-LA-5404,16.2,3,19077,32.4,2014-04-08,Standard Class,3.09,ES-2014-AB10015139-41732OFF-LA-5404AB-10015139
SC-20020139,0 discount,2014-09-27,ES-2014-SC20020139-41909,Medium,-,OFF-FA-6187,1.8,5,19503,94.8,2014-10-02,Standard Class,4.04,ES-2014-SC20020139-41909OFF-FA-6187SC-20020139
CC-1267059,0.17,2014-11-08,IN-2014-CC1267059-41951,Low,-,OFF-ST-6273,23.0886,3,21003,137.2986,2014-11-15,Standard Class,16.57,IN-2014-CC1267059-41951OFF-ST-6273CC-1267059
BD-1163592,0 discount,2014-11-09,IN-2014-BD1163592-41952,High,-,FUR-CH-5439,64.5,2,30859,131.64,2014-11-11,First Class,26.5,IN-2014-BD1163592-41952FUR-CH-5439BD-1163592
CM-1238582,0 discount,2014-12-12,MX-2014-CM1238582-41985,Medium,-,TEC-PH-5841,275.7,5,8015,2120.8,2014-12-16,Standard Class,169.981,MX-2014-CM1238582-41985TEC-PH-5841CM-1238582
CM-127151404,0.2,2014-03-06,CA-2014-CM12715140-41704,Medium,98103,FUR-CH-5432,21.8352,6,40939,436.704,2014-03-11,Standard Class,38.45,CA-2014-CM12715140-41704FUR-CH-5432CM-127151404
JG-1516036,0.2,2014-08-15,US-2014-JG1516036-41866,Medium,-,OFF-AR-3499,12.864,6,619,148.224,2014-08-19,Standard Class,15.355,US-2014-JG1516036-41866OFF-AR-3499JG-1516036
EA-1403527,0 discount,2014-02-21,IN-2014-EA1403527-41691,Low,-,OFF-EN-4454,70.2,6,20743,149.58,2014-02-28,Standard Class,19.92,IN-2014-EA1403527-41691OFF-EN-4454EA-1403527
TB-2152048,0 discount,2014-10-13,ES-2014-TB2152048-41925,Medium,-,OFF-BI-2894,12.24,3,17583,41.04,2014-10-18,Standard Class,1.66,ES-2014-TB2152048-41925OFF-BI-2894TB-2152048
LD-1685559,0.17,2014-07-22,IN-2014-LD1685559-41842,Medium,-,OFF-BI-2913,1.1256,2,22073,13.5456,2014-07-27,Standard Class,1.61,IN-2014-LD1685559-41842OFF-BI-2913LD-1685559
SH-997584,0 discount,2014-01-21,MG-2014-SH997584-41660,Medium,-,OFF-EN-3671,2.43,1,48118,27.0,2014-01-27,Standard Class,1.58,MG-2014-SH997584-41660OFF-EN-3671SH-997584
BT-1130582,0 discount,2014-11-01,MX-2014-BT1130582-41944,Critical,-,TEC-PH-5843,73.92,4,1286,336.24,2014-11-03,Second Class,137.667,MX-2014-BT1130582-41944TEC-PH-5843BT-1130582
JK-5730103,0 discount,2014-03-07,PL-2014-JK5730103-41705,High,-,TEC-AC-3395,6.12,1,45272,40.92,2014-03-12,Second Class,7.1,PL-2014-JK5730103-41705TEC-AC-3395JK-5730103
DC-000000000001,0 discount,2014-04-17,IN-2014-NF1847527-41746,High,-,OFF-PA-5893,12.24,2,20762,33.24,2014-04-21,Standard Class,2.1,IN-2014-NF1847527-41746OFF-PA-5893DC-000000000001
HG-1496511,0 discount,2014-12-20,IN-2014-HG1496511-41993,Medium,-,FUR-FU-6259,4.74,2,26423,31.92,2014-12-27,Standard Class,1.92,IN-2014-HG1496511-41993FUR-FU-6259HG-1496511
AH-1003082,0.2,2014-12-08,MX-2014-AH1003082-41981,High,-,FUR-BO-4861,-0.032,4,4820,780.608,2014-12-09,First Class,226.629,MX-2014-AH1003082-41981FUR-BO-4861AH-1003082
TS-212051404,0 discount,2014-11-16,CA-2014-TS21205140-41959,High,94109,TEC-AC-3748,7.9984,2,34558,99.98,2014-11-18,First Class,11.59,CA-2014-TS21205140-41959TEC-AC-3748TS-212051404
LO-717022,0 discount,2014-12-30,CM-2014-LO717022-42003,Medium,-,FUR-BO-3629,212.52,4,44036,506.04,2015-01-04,Standard Class,28.4,CM-2014-LO717022-42003FUR-BO-3629LO-717022
DC-000000000001,0.1,2014-08-17,IT-2014-NR18550139-41868,High,-,TEC-PH-3815,-0.009,3,11909,381.591,2014-08-21,Standard Class,42.6,IT-2014-NR18550139-41868TEC-PH-3815DC-000000000001
SC-200501404,0 discount,2014-03-17,US-2014-SC20050140-41715,Medium,91505,OFF-ST-6287,334.1142,7,38626,1856.19,2014-03-23,Standard Class,93.9,US-2014-SC20050140-41715OFF-ST-6287SC-200501404
EH-1400539,0 discount,2014-12-15,MX-2014-EH1400539-41988,Medium,-,OFF-AP-3874,301.84,2,3863,718.72,2014-12-20,Standard Class,45.766,MX-2014-EH1400539-41988OFF-AP-3874EH-1400539
TS-2143064,0 discount,2014-04-17,ES-2014-TS2143064-41746,Critical,-,OFF-AR-3531,14.13,3,16796,56.61,2014-04-19,Second Class,14.11,ES-2014-TS2143064-41746OFF-AR-3531TS-2143064
BP-11185139,0.1,2014-12-09,ES-2014-BP11185139-41982,Critical,-,OFF-BI-3247,1.089,3,17219,33.939,2014-12-12,First Class,12.68,ES-2014-BP11185139-41982OFF-BI-3247BP-11185139
DC-000000000001,0.25,2014-10-25,ID-2014-TS21160102-41937,Medium,-,FUR-CH-5442,411.33,4,21236,1402.29,2014-10-31,Standard Class,154.04,ID-2014-TS21160102-41937FUR-CH-5442DC-000000000001
HG-502538,0 discount,2014-04-13,EG-2014-HG502538-41742,High,-,OFF-FA-5480,1.02,2,42417,21.54,2014-04-18,Standard Class,2.84,EG-2014-HG502538-41742OFF-FA-5480HG-502538
SB-2017027,0 discount,2014-10-26,IN-2014-SB2017027-41938,Medium,-,OFF-PA-4146,24.42,2,23280,94.02,2014-10-28,Second Class,6.06,IN-2014-SB2017027-41938OFF-PA-4146SB-2017027
BF-1127536,0.2,2014-12-22,MX-2014-BF1127536-41995,Critical,-,OFF-FA-2952,2.632,2,3927,15.072,2014-12-24,Second Class,4.991,MX-2014-BF1127536-41995OFF-FA-2952BF-1127536
RS-194201406,0 discount,2014-08-04,US-2014-RS19420140-41855,High,6450,OFF-AR-3487,2.0064,2,37162,4.56,2014-08-06,Second Class,1.54,US-2014-RS19420140-41855OFF-AR-3487RS-194201406
SC-1044095,0.7,2014-01-12,NI-2014-SC1044095-41651,Medium,-,OFF-FA-3068,-6.483,1,46380,3.087,2014-01-16,Standard Class,1.25,NI-2014-SC1044095-41651OFF-FA-3068SC-1044095
CY-1274536,0.4,2014-11-23,US-2014-CY1274536-41966,Medium,-,FUR-BO-5760,-210.108,3,6956,525.132,2014-11-28,Standard Class,43.077,US-2014-CY1274536-41966FUR-BO-5760CY-1274536
BS-116651406,0.2,2014-06-22,CA-2014-BS11665140-41812,High,19143,TEC-AC-6074,1.0797,3,33423,86.376,2014-06-27,Standard Class,4.65,CA-2014-BS11665140-41812TEC-AC-6074BS-116651406
RP-1985548,0 discount,2014-01-12,ES-2014-RP1985548-41651,Medium,-,OFF-BI-4828,6.18,2,11998,16.74,2014-01-19,Standard Class,2.08,ES-2014-RP1985548-41651OFF-BI-4828RP-1985548
JL-151301406,0.2,2014-07-17,CA-2014-JL15130140-41837,Medium,10801,OFF-BI-3741,4.5188,2,40326,13.904,2014-07-22,Standard Class,1.84,CA-2014-JL15130140-41837OFF-BI-3741JL-151301406
CR-12625118,0.5,2014-07-29,ID-2014-CR12625118-41849,High,-,OFF-ST-4269,-223.02,6,23213,619.2,2014-08-01,Second Class,87.75,ID-2014-CR12625118-41849OFF-ST-4269CR-12625118
FM-1429065,0 discount,2014-11-03,MX-2014-FM1429065-41946,High,-,FUR-BO-4849,303.7,5,8859,1380.9,2014-11-07,Standard Class,261.262,MX-2014-FM1429065-41946FUR-BO-4849FM-1429065
GP-1474045,0.6,2014-06-08,IT-2014-GP1474045-41798,Medium,-,OFF-ST-6274,-38.328,2,12282,43.752,2014-06-11,Second Class,3.28,IT-2014-GP1474045-41798OFF-ST-6274GP-1474045
AR-10510144,0.17,2014-07-24,IN-2014-AR10510144-41844,High,-,OFF-LA-4693,1.704,5,23790,48.804,2014-07-26,First Class,9.51,IN-2014-AR10510144-41844OFF-LA-4693AR-10510144
PC-1900064,0 discount,2014-08-24,ES-2014-PC1900064-41875,Medium,-,OFF-FA-5465,17.88,2,18561,39.78,2014-08-29,Standard Class,1.46,ES-2014-PC1900064-41875OFF-FA-5465PC-1900064
DW-134808,0 discount,2014-12-26,ES-2014-DW134808-41999,Medium,-,OFF-ST-4263,32.49,3,16037,79.29,2014-12-29,First Class,12.63,ES-2014-DW134808-41999OFF-ST-4263DW-134808
MJ-1774054,0.7,2014-07-21,US-2014-MJ1774054-41841,Medium,-,FUR-FU-3929,-70.518,3,2591,30.222,2014-07-26,Standard Class,2.304,US-2014-MJ1774054-41841FUR-FU-3929MJ-1774054
TN-2104092,0.4,2014-01-11,ID-2014-TN2104092-41650,Medium,-,OFF-EN-4441,-47.832,4,31055,114.768,2014-01-15,Standard Class,10.52,ID-2014-TN2104092-41650OFF-EN-4441TN-2104092
CS-122501408,0 discount,2014-11-27,CA-2014-CS12250140-41970,Critical,29203,OFF-PA-6487,40.4012,7,36490,85.96,2014-11-30,Second Class,13.78,CA-2014-CS12250140-41970OFF-PA-6487CS-122501408
HJ-1487545,0 discount,2014-04-28,ES-2014-HJ1487545-41757,High,-,OFF-BI-4830,7.02,2,12520,20.82,2014-04-30,Second Class,1.46,ES-2014-HJ1487545-41757OFF-BI-4830HJ-1487545
MG-1769548,0 discount,2014-07-25,ES-2014-MG1769548-41845,High,-,OFF-AR-3467,7.14,1,11120,17.46,2014-07-29,Standard Class,1.57,ES-2014-MG1769548-41845OFF-AR-3467MG-1769548
KF-162851404,0 discount,2014-09-25,CA-2014-KF16285140-41907,Critical,92105,OFF-PA-6580,9.3312,3,36766,19.44,2014-09-26,First Class,5.1,CA-2014-KF16285140-41907OFF-PA-6580KF-162851404
EJ-1372096,0 discount,2014-03-20,ES-2014-EJ1372096-41718,Medium,-,OFF-ST-6041,2.97,3,15409,49.68,2014-03-25,Standard Class,1.73,ES-2014-EJ1372096-41718OFF-ST-6041EJ-1372096
KB-1631545,0 discount,2014-09-04,ES-2014-KB1631545-41886,Medium,-,OFF-EN-4433,28.08,6,17612,104.04,2014-09-10,Standard Class,7.37,ES-2014-KB1631545-41886OFF-EN-4433KB-1631545
JB-154007,0.4,2014-12-19,IN-2014-JB154007-41992,Medium,-,TEC-CO-3683,38.196,2,30740,229.176,2014-12-24,Standard Class,15.41,IN-2014-JB154007-41992TEC-CO-3683JB-154007
CK-123255,0.7,2014-06-21,US-2014-CK123255-41811,Medium,-,OFF-BI-2918,-2.872,1,438,1.788,2014-06-27,Standard Class,1.084,US-2014-CK123255-41811OFF-BI-2918CK-123255
PS-187607,0.4,2014-05-09,IN-2014-PS187607-41768,Medium,-,OFF-AP-3585,22.41,3,26952,134.73,2014-05-14,Standard Class,13.75,IN-2014-PS187607-41768OFF-AP-3585PS-187607
LH-1690027,0 discount,2014-10-27,IN-2014-LH1690027-41939,Medium,-,OFF-ST-6038,11.16,2,20889,34.98,2014-11-02,Standard Class,1.34,IN-2014-LH1690027-41939OFF-ST-6038LH-1690027
DC-000000000001,0 discount,2014-05-22,IN-2014-KM1672078-41781,High,-,FUR-CH-5774,119.34,2,22588,918.0,2014-05-22,Same Day,105.11,IN-2014-KM1672078-41781FUR-CH-5774DC-000000000001
