Customer ID,Discount,Order Date,Order ID,Order Priority,Postal Code,Product ID,Profit,Quantity,Row ID (unique),Sales,Ship Date,Ship Mode,Shipping Cost,Order Line ID
MW-1823548,0.85,2015-11-16,IT-2015-MW1823548-42324,High,-,FUR-TA-3756,-1144.116,6,16939,241.704,2015-11-21,Standard Class,23.38,IT-2015-MW1823548-42324FUR-TA-3756MW-1823548
SR-2074055,0.4,2015-11-02,US-2015-SR2074055-42310,Medium,-,FUR-FU-3037,-19.392,4,6365,32.208,2015-11-05,First Class,8.312,US-2015-SR2074055-42310FUR-FU-3037SR-2074055
SC-200951404,0 discount,2015-11-08,CA-2015-SC20095140-42316,Medium,84084,OFF-FA-3081,0.2016,3,34316,5.04,2015-11-14,Standard Class,1.39,CA-2015-SC20095140-42316OFF-FA-3081SC-200951404
JM-152507,0.1,2015-05-22,IN-2015-JM152507-42146,Medium,-,FUR-BO-5954,11.865,1,25310,133.785,2015-05-27,Standard Class,7.69,IN-2015-JM152507-42146FUR-BO-5954JM-152507
KH-166907,0.1,2015-06-12,IN-2015-KH166907-42167,Medium,-,FUR-CH-5412,58.311,3,21153,437.481,2015-06-15,Second Class,67.9,IN-2015-KH166907-42167FUR-CH-5412KH-166907
DC-000000000001,0 discount,2015-01-04,MX-2015-TB2128039-42008,Medium,-,TEC-AC-5200,106.0,5,3966,230.5,2015-01-09,Standard Class,14.598,MX-2015-TB2128039-42008TEC-AC-5200DC-000000000001
LE-16810120,0 discount,2015-11-12,ES-2015-LE16810120-42320,Medium,-,OFF-EN-4437,7.92,2,15841,19.8,2015-11-16,Standard Class,1.73,ES-2015-LE16810120-42320OFF-EN-4437LE-16810120
PK-18910118,0.5,2015-08-02,ID-2015-PK18910118-42218,Medium,-,OFF-SU-4125,-8.22,2,21576,10.5,2015-08-07,Standard Class,2.02,ID-2015-PK18910118-42218OFF-SU-4125PK-18910118
PS-18970113,0 discount,2015-09-06,ID-2015-PS18970113-42253,High,-,OFF-ST-4251,16.29,3,25408,60.48,2015-09-10,Standard Class,6.01,ID-2015-PS18970113-42253OFF-ST-4251PS-18970113
AT-10735144,0.27,2015-01-22,IN-2015-AT10735144-42026,High,-,FUR-CH-4519,25.9974,2,27397,86.4174,2015-01-22,Same Day,17.34,IN-2015-AT10735144-42026FUR-CH-4519AT-10735144
PL-1892527,0 discount,2015-01-18,ID-2015-PL1892527-42022,Medium,-,TEC-CO-3695,146.76,4,29182,587.16,2015-01-24,Standard Class,67.02,ID-2015-PL1892527-42022TEC-CO-3695PL-1892527
AG-107651408,0 discount,2015-06-09,CA-2015-AG10765140-42164,Low,23666,OFF-BI-6345,56.55,3,35875,113.1,2015-06-15,Standard Class,15.41,CA-2015-AG10765140-42164OFF-BI-6345AG-107651408
Dl-1360045,0 discount,2015-06-15,ES-2015-Dl1360045-42170,High,-,TEC-AC-5135,176.4,4,13059,980.52,2015-06-15,Same Day,263.71,ES-2015-Dl1360045-42170TEC-AC-5135Dl-1360045
KB-1624064,0 discount,2015-06-15,ES-2015-KB1624064-42170,Low,-,OFF-PA-6603,43.02,3,11092,134.64,2015-06-21,Standard Class,19.32,ES-2015-KB1624064-42170OFF-PA-6603KB-1624064
KW-1657018,0.6,2015-10-15,US-2015-KW1657018-42292,High,-,FUR-BO-4845,-61.888,2,9997,77.312,2015-10-20,Standard Class,6.963,US-2015-KW1657018-42292FUR-BO-4845KW-1657018
TC-2147548,0 discount,2015-12-27,ES-2015-TC2147548-42365,Medium,-,OFF-AR-5920,4.74,2,13390,52.86,2016-01-01,Second Class,6.08,ES-2015-TC2147548-42365OFF-AR-5920TC-2147548
AH-102101406,0.2,2015-12-07,CA-2015-AH10210140-42345,Medium,10024,OFF-BI-3268,2.3408,2,36274,6.688,2015-12-09,First Class,1.53,CA-2015-AH10210140-42345OFF-BI-3268AH-102101406
MO-17950120,0 discount,2015-11-20,ES-2015-MO17950120-42328,Medium,-,TEC-CO-4787,84.48,2,11253,248.58,2015-11-25,Standard Class,21.09,ES-2015-MO17950120-42328TEC-CO-4787MO-17950120
EM-138251406,0 discount,2015-05-31,CA-2015-EM13825140-42155,High,7501,OFF-ST-4271,16.7886,1,41080,62.18,2015-06-02,Second Class,11.58,CA-2015-EM13825140-42155OFF-ST-4271EM-138251406
SL-2015527,0 discount,2015-05-31,IN-2015-SL2015527-42155,Medium,-,TEC-MA-6141,403.47,3,26516,896.76,2015-06-04,Second Class,88.93,IN-2015-SL2015527-42155TEC-MA-6141SL-2015527
SB-2018545,0.15,2015-04-13,ES-2015-SB2018545-42107,Medium,-,TEC-MA-5018,68.418,4,18394,416.058,2015-04-17,Standard Class,15.54,ES-2015-SB2018545-42107TEC-MA-5018SB-2018545
SF-1020032,0 discount,2015-11-24,EZ-2015-SF1020032-42332,High,-,FUR-CH-5414,63.33,1,44740,166.71,2015-11-28,Standard Class,20.77,EZ-2015-SF1020032-42332FUR-CH-5414SF-1020032
JW-160751408,0.7,2015-03-21,CA-2015-JW16075140-42084,Medium,28540,OFF-BI-4349,-9.8463,3,37784,12.843,2015-03-26,Standard Class,1.76,CA-2015-JW16075140-42084OFF-BI-4349JW-160751408
CP-23403,0 discount,2015-05-28,AG-2015-CP23403-42152,Medium,-,OFF-AP-3860,17.49,1,46209,38.04,2015-05-30,Second Class,4.86,AG-2015-CP23403-42152OFF-AP-3860CP-23403
FW-1439582,0 discount,2015-06-08,US-2015-FW1439582-42163,Medium,-,OFF-EN-3662,11.62,1,892,33.22,2015-06-14,Standard Class,1.262,US-2015-FW1439582-42163OFF-EN-3662FW-1439582
CB-1253555,0.402,2015-12-24,US-2015-CB1253555-42362,High,-,TEC-CO-3611,-167.72216,2,2744,302.03784,2015-12-28,Standard Class,26.131,US-2015-CB1253555-42362TEC-CO-3611CB-1253555
KD-16495139,0.1,2015-05-22,ES-2015-KD16495139-42146,High,-,FUR-CH-4654,156.234,2,18163,827.334,2015-05-27,Second Class,62.44,ES-2015-KD16495139-42146FUR-CH-4654KD-16495139
DC-000000000001,0.15,2015-11-08,IN-2015-GM14695102-42316,Medium,-,OFF-BI-3294,1.2825,5,21451,28.4325,2015-11-13,Standard Class,1.35,IN-2015-GM14695102-42316OFF-BI-3294DC-000000000001
TT-1122095,0.7,2015-06-20,NI-2015-TT1122095-42175,Medium,-,OFF-BI-3715,-11.982,1,46728,8.748,2015-06-24,Second Class,1.83,NI-2015-TT1122095-42175OFF-BI-3715TT-1122095
TS-212057,0.1,2015-07-10,IN-2015-TS212057-42195,High,-,OFF-FA-3075,1.995,5,28208,61.695,2015-07-15,Standard Class,4.75,IN-2015-TS212057-42195OFF-FA-3075TS-212057
TT-11265117,0 discount,2015-03-16,SF-2015-TT11265117-42079,High,-,OFF-LA-4688,2.73,1,51077,6.66,2015-03-20,Standard Class,1.76,SF-2015-TT11265117-42079OFF-LA-4688TT-11265117
JH-1582082,0 discount,2015-05-01,MX-2015-JH1582082-42125,Low,-,OFF-FA-2940,2.72,2,9221,25.08,2015-05-07,Standard Class,2.335,MX-2015-JH1582082-42125OFF-FA-2940JH-1582082
CC-121457,0 discount,2015-09-14,IN-2015-CC121457-42261,Medium,-,OFF-ST-6033,108.24,4,30484,515.52,2015-09-17,Second Class,60.02,IN-2015-CC121457-42261OFF-ST-6033CC-121457
EB-1387059,0.47,2015-06-26,ID-2015-EB1387059-42181,High,-,TEC-AC-5896,-149.559,2,29985,273.321,2015-06-30,Standard Class,49.86,ID-2015-EB1387059-42181TEC-AC-5896EB-1387059
KM-167201404,0.2,2015-11-24,CA-2015-KM16720140-42332,Medium,90004,OFF-BI-2927,9.3612,6,31360,25.824,2015-11-30,Standard Class,1.51,CA-2015-KM16720140-42332OFF-BI-2927KM-167201404
AH-1021048,0.1,2015-09-24,ES-2015-AH1021048-42271,Medium,-,FUR-CH-5456,-8.724,1,10606,156.546,2015-09-28,Standard Class,8.81,ES-2015-AH1021048-42271FUR-CH-5456AH-1021048
DC-000000000001,0 discount,2015-12-20,ES-2015-JD1579048-42358,High,-,OFF-AR-5905,0.0,3,12043,161.1,2015-12-20,Same Day,29.97,ES-2015-JD1579048-42358OFF-AR-5905DC-000000000001
DC-000000000001,0 discount,2015-09-12,MX-2015-TB2125082-42259,High,-,TEC-AC-4171,48.32,4,9373,107.44,2015-09-16,Standard Class,10.78,MX-2015-TB2125082-42259TEC-AC-4171DC-000000000001
JA-597046,0 discount,2015-06-19,GB-2015-JA597046-42174,High,-,OFF-ST-4063,6.36,4,47880,64.2,2015-06-23,Standard Class,11.52,GB-2015-JA597046-42174OFF-ST-4063JA-597046
ME-1801036,0.2,2015-05-15,US-2015-ME1801036-42139,Low,-,OFF-ST-6281,-19.94,5,992,144.56,2015-05-22,Standard Class,9.589,US-2015-ME1801036-42139OFF-ST-6281ME-1801036
BD-115001408,0 discount,2015-12-23,CA-2015-BD11500140-42361,High,23223,OFF-AP-3400,56.3528,4,33616,194.32,2015-12-26,First Class,32.28,CA-2015-BD11500140-42361OFF-AP-3400BD-115001408
ML-1826514,0 discount,2015-03-26,ES-2015-ML1826514-42089,High,-,OFF-AP-4722,238.77,7,19149,477.54,2015-03-26,Same Day,96.12,ES-2015-ML1826514-42089OFF-AP-4722ML-1826514
CM-1211564,0 discount,2015-08-03,ES-2015-CM1211564-42219,High,-,FUR-FU-5736,93.15,5,14082,259.05,2015-08-07,Standard Class,46.52,ES-2015-CM1211564-42219FUR-FU-5736CM-1211564
AH-100301404,0 discount,2015-12-27,CA-2015-AH10030140-42365,Medium,94122,OFF-ST-4291,61.389,2,40976,323.1,2015-12-31,Standard Class,26.7,CA-2015-AH10030140-42365OFF-ST-4291AH-100301404
PS-190451406,0 discount,2015-06-13,CA-2015-PS19045140-42168,Medium,4240,TEC-AC-5049,14.9556,2,36034,67.98,2015-06-19,Standard Class,1.58,CA-2015-PS19045140-42168TEC-AC-5049PS-190451406
CC-1247566,0.2,2015-10-25,IN-2015-CC1247566-42302,High,-,FUR-TA-3762,44.22,5,24711,1773.72,2015-10-25,Same Day,215.0,IN-2015-CC1247566-42302FUR-TA-3762CC-1247566
DW-134807,0.1,2015-05-10,IN-2015-DW134807-42134,High,-,OFF-LA-5393,7.722,2,30184,17.442,2015-05-12,Second Class,1.52,IN-2015-DW134807-42134OFF-LA-5393DW-134807
RH-1949545,0.6,2015-03-29,ES-2015-RH1949545-42092,Medium,-,FUR-CH-5397,-196.524,3,16924,160.416,2015-03-30,First Class,18.38,ES-2015-RH1949545-42092FUR-CH-5397RH-1949545
BV-112451408,0.7,2015-06-18,CA-2015-BV11245140-42173,High,37167,OFF-BI-3319,-4.4946,3,38026,6.129,2015-06-20,First Class,1.94,CA-2015-BV11245140-42173OFF-BI-3319BV-112451408
CB-120251402,0.3,2015-08-24,CA-2015-CB12025140-42240,Medium,76017,FUR-TA-4676,-118.1295,5,31958,918.785,2015-08-28,Standard Class,26.53,CA-2015-CB12025140-42240FUR-TA-4676CB-120251402
AB-101651404,0 discount,2015-06-25,CA-2015-AB10165140-42180,Medium,90045,OFF-FA-6129,5.24,2,35611,20.96,2015-07-01,Standard Class,1.56,CA-2015-AB10165140-42180OFF-FA-6129AB-101651404
TC-2114527,0 discount,2015-11-16,ID-2015-TC2114527-42324,High,-,OFF-BI-3247,1.2,5,22334,62.85,2015-11-21,Standard Class,12.26,ID-2015-TC2114527-42324OFF-BI-3247TC-2114527
JE-1616548,0 discount,2015-11-08,ES-2015-JE1616548-42316,Medium,-,TEC-CO-6006,179.46,3,14417,358.92,2015-11-13,Second Class,54.05,ES-2015-JE1616548-42316TEC-CO-6006JE-1616548
MO-1750018,0 discount,2015-06-17,MX-2015-MO1750018-42172,Medium,-,OFF-BI-3246,4.6,2,9451,14.04,2015-06-17,Same Day,1.127,MX-2015-MO1750018-42172OFF-BI-3246MO-1750018
JO-155501404,0 discount,2015-11-09,CA-2015-JO15550140-42317,Medium,95661,OFF-FA-5460,1.1656,2,38243,2.48,2015-11-13,Standard Class,1.22,CA-2015-JO15550140-42317OFF-FA-5460JO-155501404
SG-1060529,0 discount,2015-06-11,IV-2015-SG1060529-42166,Medium,-,FUR-BO-3890,148.74,2,49236,826.56,2015-06-15,Standard Class,89.12,IV-2015-SG1060529-42166FUR-BO-3890SG-1060529
SF-2020059,0.17,2015-11-28,ID-2015-SF2020059-42336,Medium,-,OFF-BI-2891,-13.0356,6,23793,63.6444,2015-12-03,Standard Class,4.26,ID-2015-SF2020059-42336OFF-BI-2891SF-2020059
EB-141101406,0 discount,2015-11-12,US-2015-EB14110140-42320,Medium,10035,OFF-FA-6129,7.3132,2,40627,15.56,2015-11-18,Standard Class,1.13,US-2015-EB14110140-42320OFF-FA-6129EB-141101406
MS-177701406,0 discount,2015-05-28,CA-2015-MS17770140-42152,Medium,14609,OFF-ST-4752,160.623,3,35904,535.41,2015-06-02,Standard Class,17.52,CA-2015-MS17770140-42152OFF-ST-4752MS-177701406
DW-131951,0 discount,2015-06-05,IN-2015-DW131951-42160,Medium,-,OFF-BI-4807,15.66,6,29584,78.66,2015-06-10,Standard Class,6.58,IN-2015-DW131951-42160OFF-BI-4807DW-131951
BD-1620103,0 discount,2015-05-14,PL-2015-BD1620103-42138,High,-,FUR-FU-6278,3.3,2,47315,47.7,2015-05-19,Standard Class,7.56,PL-2015-BD1620103-42138FUR-FU-6278BD-1620103
FH-1427558,0 discount,2015-10-19,IN-2015-FH1427558-42296,Medium,-,TEC-PH-5337,103.38,2,24202,333.66,2015-10-21,Second Class,42.29,IN-2015-FH1427558-42296TEC-PH-5337FH-1427558
AA-106451402,0 discount,2015-11-17,CA-2015-AA10645140-42325,Medium,73120,FUR-CH-4672,383.931,5,39306,1323.9,2015-11-24,Standard Class,121.4,CA-2015-AA10645140-42325FUR-CH-4672AA-106451402
AR-1051058,0 discount,2015-05-03,IN-2015-AR1051058-42127,Medium,-,OFF-EN-3654,17.25,5,24872,78.75,2015-05-09,Standard Class,4.49,IN-2015-AR1051058-42127OFF-EN-3654AR-1051058
HM-148601404,0 discount,2015-12-04,CA-2015-HM14860140-42342,Medium,90049,FUR-FU-5173,13.832,5,35859,36.4,2015-12-09,Second Class,2.39,CA-2015-HM14860140-42342FUR-FU-5173HM-148601404
PF-191201406,0 discount,2015-09-17,US-2015-PF19120140-42264,Medium,10035,TEC-AC-5605,217.767,2,37217,659.9,2015-09-23,Standard Class,14.13,US-2015-PF19120140-42264TEC-AC-5605PF-191201406
NS-1864045,0 discount,2015-10-17,ES-2015-NS1864045-42294,Medium,-,OFF-EN-3101,10.26,3,19297,114.75,2015-10-24,Standard Class,9.74,ES-2015-NS1864045-42294OFF-EN-3101NS-1864045
SC-2002059,0.47,2015-08-02,IN-2015-SC2002059-42218,Critical,-,OFF-FA-6199,1.0794,7,21964,59.8794,2015-08-02,Same Day,12.47,IN-2015-SC2002059-42218OFF-FA-6199SC-2002059
HA-1492059,0.27,2015-07-24,ID-2015-HA1492059-42209,High,-,FUR-FU-4035,22.6068,2,29403,82.6068,2015-07-26,First Class,12.63,ID-2015-HA1492059-42209FUR-FU-4035HA-1492059
GW-4605108,0 discount,2015-12-17,RS-2015-GW4605108-42355,Critical,-,TEC-MA-4203,241.2,8,50086,635.04,2015-12-19,Second Class,150.05,RS-2015-GW4605108-42355TEC-MA-4203GW-4605108
DC-000000000001,0 discount,2015-06-22,ES-2015-KM1666048-42177,High,-,OFF-BI-3255,5.79,1,18225,48.3,2015-06-24,Second Class,7.75,ES-2015-KM1666048-42177OFF-BI-3255DC-000000000001
AW-840107,0 discount,2015-09-03,RO-2015-AW840107-42250,Medium,-,TEC-PH-3127,129.0,4,51227,678.96,2015-09-07,Standard Class,56.18,RO-2015-AW840107-42250TEC-PH-3127AW-840107
SC-203801404,0 discount,2015-07-11,CA-2015-SC20380140-42196,High,98115,OFF-PA-6446,13.4865,3,33757,29.97,2015-07-13,Second Class,5.8,CA-2015-SC20380140-42196OFF-PA-6446SC-203801404
JK-16090124,0.5,2015-06-09,IT-2015-JK16090124-42164,Medium,-,TEC-PH-5358,-149.4,4,10638,248.88,2015-06-16,Standard Class,12.58,IT-2015-JK16090124-42164TEC-PH-5358JK-16090124
RK-1930064,0 discount,2015-07-17,ES-2015-RK1930064-42202,Medium,-,FUR-BO-5973,43.86,2,11037,292.56,2015-07-21,Standard Class,27.96,ES-2015-RK1930064-42202FUR-BO-5973RK-1930064
DC-000000000001,0 discount,2015-07-04,IN-2015-NZ1856527-42189,High,-,OFF-AR-3482,15.84,2,23856,33.72,2015-07-09,Standard Class,4.32,IN-2015-NZ1856527-42189OFF-AR-3482DC-000000000001
KM-1637582,0 discount,2015-07-26,MX-2015-KM1637582-42211,Medium,-,OFF-BI-4806,20.94,3,5037,61.62,2015-07-30,Standard Class,2.118,MX-2015-KM1637582-42211OFF-BI-4806KM-1637582
DC-000000000001,0 discount,2015-09-13,MX-2015-AG1039031-42260,Medium,-,OFF-EN-5032,14.8,1,2605,33.64,2015-09-18,Standard Class,1.736,MX-2015-AG1039031-42260OFF-EN-5032DC-000000000001
PG-8895134,0.6,2015-06-06,TU-2015-PG8895134-42161,High,-,TEC-MA-5568,-44.328,2,41425,65.592,2015-06-11,Standard Class,8.22,TU-2015-PG8895134-42161TEC-MA-5568PG-8895134
GH-146657,0.4,2015-07-19,IN-2015-GH146657-42204,Medium,-,FUR-FU-3033,-109.074,7,22383,466.956,2015-07-25,Standard Class,20.9,IN-2015-GH146657-42204FUR-FU-3033GH-146657
RB-9435117,0 discount,2015-03-27,SF-2015-RB9435117-42090,Medium,-,TEC-PH-3153,30.81,1,45357,123.3,2015-04-01,Standard Class,2.58,SF-2015-RB9435117-42090TEC-PH-3153RB-9435117
AB-1010582,0.2,2015-11-18,MX-2015-AB1010582-42326,High,-,FUR-CH-4525,14.82,3,262,118.8,2015-11-20,First Class,14.31,MX-2015-AB1010582-42326FUR-CH-4525AB-1010582
MC-175757,0.4,2015-11-16,ID-2015-MC175757-42324,Medium,-,OFF-FA-5478,-26.904,4,30414,41.256,2015-11-21,Second Class,1.4,ID-2015-MC175757-42324OFF-FA-5478MC-175757
TB-2162548,0 discount,2015-04-10,ES-2015-TB2162548-42104,Medium,-,OFF-FA-5468,8.91,3,15128,35.64,2015-04-16,Standard Class,3.06,ES-2015-TB2162548-42104OFF-FA-5468TB-2162548
DK-3150117,0 discount,2015-02-14,SF-2015-DK3150117-42049,High,-,OFF-ST-4063,3.18,2,42975,32.1,2015-02-18,Second Class,4.28,SF-2015-DK3150117-42049OFF-ST-4063DK-3150117
AC-1042048,0 discount,2015-07-11,ES-2015-AC1042048-42196,High,-,OFF-BI-3253,15.03,3,11499,38.7,2015-07-15,Standard Class,3.96,ES-2015-AC1042048-42196OFF-BI-3253AC-1042048
HJ-148757,0.1,2015-08-25,IN-2015-HJ148757-42241,High,-,OFF-FA-3060,0.618,1,26988,14.418,2015-08-27,First Class,2.12,IN-2015-HJ148757-42241OFF-FA-3060HJ-148757
CY-1274531,0 discount,2015-10-17,MX-2015-CY1274531-42294,Medium,-,OFF-ST-5688,34.4,5,5338,80.0,2015-10-21,Second Class,6.696,MX-2015-CY1274531-42294OFF-ST-5688CY-1274531
DC-000000000001,0 discount,2015-01-27,US-2015-BS1136565-42031,Medium,-,TEC-PH-3142,50.0,5,1106,217.6,2015-02-03,Standard Class,10.624,US-2015-BS1136565-42031TEC-PH-3142DC-000000000001
AC-106151406,0.2,2015-09-15,CA-2015-AC10615140-42262,Medium,19143,OFF-ST-4456,-29.4368,2,38768,147.184,2015-09-20,Standard Class,7.6,CA-2015-AC10615140-42262OFF-ST-4456AC-106151406
PK-1891082,0.2,2015-09-15,MX-2015-PK1891082-42262,High,-,FUR-CH-5795,98.86,5,3947,359.76,2015-09-15,Same Day,47.725,MX-2015-PK1891082-42262FUR-CH-5795PK-1891082
MG-1787526,0 discount,2015-07-03,MX-2015-MG1787526-42188,High,-,TEC-PH-3140,3.52,2,7645,88.76,2015-07-07,Second Class,8.243,MX-2015-MG1787526-42188TEC-PH-3140MG-1787526
MS-1798039,0 discount,2015-04-19,MX-2015-MS1798039-42113,High,-,FUR-FU-4075,21.72,3,2494,50.52,2015-04-23,Standard Class,8.766,MX-2015-MS1798039-42113FUR-FU-4075MS-1798039
JE-561095,0.7,2015-11-02,NI-2015-JE561095-42310,Medium,-,TEC-MA-5513,-115.47,1,44991,80.55,2015-11-04,First Class,19.04,NI-2015-JE561095-42310TEC-MA-5513JE-561095
PO-918095,0.7,2015-09-10,NI-2015-PO918095-42257,Critical,-,TEC-MA-4212,-430.728,8,44856,280.872,2015-09-12,First Class,111.07,NI-2015-PO918095-42257TEC-MA-4212PO-918095
CR-2730134,0.6,2015-02-19,TU-2015-CR2730134-42054,Medium,-,OFF-AR-6106,-17.934,1,48233,19.896,2015-02-23,Standard Class,1.53,TU-2015-CR2730134-42054OFF-AR-6106CR-2730134
MV-8190110,0 discount,2015-10-19,SA-2015-MV8190110-42296,Medium,-,OFF-BI-3725,35.88,2,42787,102.54,2015-10-23,Standard Class,9.61,SA-2015-MV8190110-42296OFF-BI-3725MV-8190110
RH-196001408,0 discount,2015-11-08,CA-2015-RH19600140-42316,Medium,23666,OFF-AR-4798,79.758,7,38290,265.86,2015-11-13,Second Class,3.79,CA-2015-RH19600140-42316OFF-AR-4798RH-196001408
KW-165701404,0 discount,2015-11-20,US-2015-KW16570140-42328,Medium,94109,FUR-FU-3884,8.01,3,40798,32.04,2015-11-24,Standard Class,2.05,US-2015-KW16570140-42328FUR-FU-3884KW-165701404
TG-2131045,0 discount,2015-08-31,ES-2015-TG2131045-42247,Medium,-,OFF-BI-3249,8.22,2,15047,22.86,2015-09-03,Second Class,1.39,ES-2015-TG2131045-42247OFF-BI-3249TG-2131045
DB-129701404,0.2,2015-12-14,CA-2015-DB12970140-42352,High,90045,OFF-BI-4349,11.5587,3,41251,34.248,2015-12-16,Second Class,1.53,CA-2015-DB12970140-42352OFF-BI-4349DB-129701404
BB-1099036,0.2,2015-04-15,US-2015-BB1099036-42109,High,-,OFF-BI-6404,0.0,3,8823,10.32,2015-04-17,First Class,1.27,US-2015-BB1099036-42109OFF-BI-6404BB-1099036
CW-1190545,0.15,2015-08-02,ES-2015-CW1190545-42218,Medium,-,TEC-PH-5355,534.213,3,16076,1621.953,2015-08-07,Standard Class,128.26,ES-2015-CW1190545-42218TEC-PH-5355CW-1190545
SC-10260110,0 discount,2015-06-26,SA-2015-SC10260110-42181,High,-,OFF-BI-6383,1.98,2,48332,100.92,2015-06-30,Standard Class,7.7,SA-2015-SC10260110-42181OFF-BI-6383SC-10260110
ST-2053064,0.4,2015-06-30,ES-2015-ST2053064-42185,Medium,-,OFF-ST-6248,-124.812,3,18129,241.488,2015-07-04,Standard Class,18.71,ES-2015-ST2053064-42185OFF-ST-6248ST-2053064
JO-555095,0.7,2015-09-04,NI-2015-JO555095-42251,High,-,FUR-BO-5941,-98.16,2,41607,101.52,2015-09-08,Standard Class,13.32,NI-2015-JO555095-42251FUR-BO-5941JO-555095
NZ-1856528,0.002,2015-03-01,MX-2015-NZ1856528-42064,Medium,-,TEC-CO-6004,24.71412,1,4984,82.77412,2015-03-04,Second Class,6.194,MX-2015-NZ1856528-42064TEC-CO-6004NZ-1856528
RO-1978018,0 discount,2015-05-09,MX-2015-RO1978018-42133,Critical,-,OFF-PA-6623,1.76,1,8711,8.84,2015-05-11,Second Class,3.301,MX-2015-RO1978018-42133OFF-PA-6623RO-1978018
PB-1915082,0 discount,2015-05-16,MX-2015-PB1915082-42140,High,-,OFF-SU-4984,8.76,3,3037,25.92,2015-05-16,Same Day,3.108,MX-2015-PB1915082-42140OFF-SU-4984PB-1915082
SC-2072548,0.1,2015-06-29,ES-2015-SC2072548-42184,Medium,-,TEC-CO-3592,15.234,2,10862,344.034,2015-07-04,Standard Class,19.52,ES-2015-SC2072548-42184TEC-CO-3592SC-2072548
DC-000000000001,0.1,2015-10-18,IN-2015-SN207107-42295,Medium,-,FUR-CH-4703,117.81,2,25104,294.57,2015-10-23,Second Class,29.3,IN-2015-SN207107-42295FUR-CH-4703DC-000000000001
ST-2053048,0.2,2015-11-13,ES-2015-ST2053048-42321,Medium,-,OFF-ST-6040,3.852,2,10979,28.032,2015-11-17,Standard Class,1.41,ES-2015-ST2053048-42321OFF-ST-6040ST-2053048
SC-2084582,0 discount,2015-12-28,MX-2015-SC2084582-42366,High,-,OFF-BI-4825,0.0,9,91,41.94,2016-01-01,Standard Class,5.218,MX-2015-SC2084582-42366OFF-BI-4825SC-2084582
JW-160751402,0.8,2015-12-10,CA-2015-JW16075140-42348,High,60610,OFF-AP-2872,-108.8304,7,38450,53.088,2015-12-15,Standard Class,5.97,CA-2015-JW16075140-42348OFF-AP-2872JW-160751402
RA-192851404,0 discount,2015-12-25,CA-2015-RA19285140-42363,High,92037,OFF-PA-4881,6.174,3,37360,12.6,2015-12-30,Second Class,2.16,CA-2015-RA19285140-42363OFF-PA-4881RA-192851404
JK-1532598,0.4,2015-11-14,US-2015-JK1532598-42322,Medium,-,FUR-CH-4559,-114.22,5,2180,195.78,2015-11-18,Standard Class,9.623,US-2015-JK1532598-42322FUR-CH-4559JK-1532598
ME-1732064,0 discount,2015-06-25,ES-2015-ME1732064-42180,Medium,-,OFF-AR-6120,4.44,4,13424,111.84,2015-07-01,Standard Class,6.92,ES-2015-ME1732064-42180OFF-AR-6120ME-1732064
TS-2137045,0 discount,2015-12-12,ES-2015-TS2137045-42350,High,-,FUR-FU-5718,98.28,4,16027,200.64,2015-12-13,First Class,19.33,ES-2015-TS2137045-42350FUR-FU-5718TS-2137045
NH-1861048,0 discount,2015-07-30,IT-2015-NH1861048-42215,Medium,-,OFF-PA-6621,15.75,7,14664,121.8,2015-08-03,Standard Class,9.21,IT-2015-NH1861048-42215OFF-PA-6621NH-1861048
SA-208301408,0 discount,2015-06-26,CA-2015-SA20830140-42181,High,23223,OFF-BI-2928,21.0896,8,32087,43.04,2015-06-30,Standard Class,1.68,CA-2015-SA20830140-42181OFF-BI-2928SA-208301408
JO-555061,0 discount,2015-01-22,IZ-2015-JO555061-42026,Medium,-,TEC-CO-4591,182.28,4,42205,1519.32,2015-01-26,Standard Class,85.51,IZ-2015-JO555061-42026TEC-CO-4591JO-555061
MD-17350144,0.17,2015-10-23,ID-2015-MD17350144-42300,Medium,-,OFF-FA-6184,-5.1066,3,26637,46.4634,2015-10-28,Standard Class,3.96,ID-2015-MD17350144-42300OFF-FA-6184MD-17350144
HM-14860102,0.25,2015-10-01,ID-2015-HM14860102-42278,Medium,-,TEC-MA-5012,-1.74,2,23512,126.9,2015-10-05,Standard Class,10.39,ID-2015-HM14860102-42278TEC-MA-5012HM-14860102
JS-1588045,0 discount,2015-10-21,ES-2015-JS1588045-42298,Critical,-,OFF-AR-3454,27.72,7,19108,154.77,2015-10-21,Same Day,65.33,ES-2015-JS1588045-42298OFF-AR-3454JS-1588045
GT-1463582,0 discount,2015-12-19,MX-2015-GT1463582-42357,High,-,OFF-BI-3713,13.92,3,2921,60.6,2015-12-21,First Class,9.55,MX-2015-GT1463582-42357OFF-BI-3713GT-1463582
EB-1411045,0 discount,2015-09-11,ES-2015-EB1411045-42258,Medium,-,OFF-AR-3484,24.84,3,16967,59.31,2015-09-15,Second Class,6.89,ES-2015-EB1411045-42258OFF-AR-3484EB-1411045
MG-1787526,0 discount,2015-07-03,MX-2015-MG1787526-42188,High,-,OFF-PA-4159,31.6,5,7643,66.0,2015-07-07,Second Class,10.294,MX-2015-MG1787526-42188OFF-PA-4159MG-1787526
CT-1199531,0 discount,2015-06-23,MX-2015-CT1199531-42178,Medium,-,OFF-PA-5891,23.12,4,9147,48.32,2015-06-27,Standard Class,2.066,MX-2015-CT1199531-42178OFF-PA-5891CT-1199531
