Customer ID,Discount,Order Date,Order ID,Order Priority,Postal Code,Product ID,Profit,Quantity,Row ID (unique),Sales,Ship Date,Ship Mode,Shipping Cost,Order Line ID
BT-11530139,0.5,2016-08-05,IT-2016-BT11530139-42587,Medium,-,OFF-FA-5485,-8.19,7,10597,40.32,2016-08-10,Standard Class,1.94,IT-2016-BT11530139-42587OFF-FA-5485BT-11530139
TG-2131066,0 discount,2016-06-13,IN-2016-TG2131066-42534,Medium,-,FUR-CH-4561,21.9,2,26791,365.22,2016-06-17,Standard Class,13.75,IN-2016-TG2131066-42534FUR-CH-4561TG-2131066
PG-889586,0 discount,2016-01-25,MO-2016-PG889586-42394,Medium,-,OFF-BI-4817,4.62,1,47581,51.42,2016-01-26,First Class,12.89,MO-2016-PG889586-42394OFF-BI-4817PG-889586
DD-1357064,0.4,2016-06-26,ES-2016-DD1357064-42547,High,-,TEC-MA-6154,-36.492,1,12460,66.348,2016-07-01,Standard Class,6.93,ES-2016-DD1357064-42547TEC-MA-6154DD-1357064
BS-1159045,0 discount,2016-08-07,ES-2016-BS1159045-42589,High,-,OFF-AR-3537,32.4,3,12871,79.11,2016-08-11,Standard Class,10.79,ES-2016-BS1159045-42589OFF-AR-3537BS-1159045
EB-1397593,0 discount,2016-11-15,MX-2016-EB1397593-42689,High,-,OFF-AP-4720,24.6,2,2663,129.56,2016-11-19,Second Class,15.713,MX-2016-EB1397593-42689OFF-AP-4720EB-1397593
EB-417060,0 discount,2016-01-26,IR-2016-EB417060-42395,Medium,-,OFF-ST-6248,24.12,2,50006,268.32,2016-02-01,Standard Class,15.16,IR-2016-EB417060-42395OFF-ST-6248EB-417060
DC-000000000001,0 discount,2016-08-14,CA-2016-TS21160140-42596,Medium,53214,FUR-BO-5527,24.196,2,35059,241.96,2016-08-19,Second Class,3.41,CA-2016-TS21160140-42596FUR-BO-5527DC-000000000001
TP-1156522,0 discount,2016-12-16,CM-2016-TP1156522-42720,Medium,-,FUR-BO-4846,4.29,1,44124,143.79,2016-12-18,First Class,1.67,CM-2016-TP1156522-42720FUR-BO-4846TP-1156522
TM-2149039,0 discount,2016-10-11,MX-2016-TM2149039-42654,Low,-,OFF-AR-5922,22.68,3,469,51.66,2016-10-18,Standard Class,7.224,MX-2016-TM2149039-42654OFF-AR-5922TM-2149039
BT-116801404,0.2,2016-04-11,CA-2016-BT11680140-42471,Medium,94122,OFF-BI-4357,15.6104,4,38035,48.032,2016-04-18,Standard Class,1.52,CA-2016-BT11680140-42471OFF-BI-4357BT-116801404
KS-1630048,0 discount,2016-08-25,ES-2016-KS1630048-42607,Medium,-,OFF-PA-4002,28.44,6,10972,158.94,2016-08-31,Standard Class,14.38,ES-2016-KS1630048-42607OFF-PA-4002KS-1630048
CC-1210064,0 discount,2016-07-12,ES-2016-CC1210064-42563,High,-,OFF-SU-2990,5.28,4,10849,88.56,2016-07-16,Standard Class,14.93,ES-2016-CC1210064-42563OFF-SU-2990CC-1210064
TH-11235147,0.7,2016-03-15,ZA-2016-TH11235147-42444,Critical,-,OFF-AR-3447,-133.2,4,46885,64.44,2016-03-17,First Class,11.57,ZA-2016-TH11235147-42444OFF-AR-3447TH-11235147
JG-15805139,0 discount,2016-11-19,ES-2016-JG15805139-42693,High,-,OFF-SU-4979,27.72,3,14463,79.38,2016-11-21,First Class,24.23,ES-2016-JG15805139-42693OFF-SU-4979JG-15805139
CA-1277545,0.35,2016-08-16,ES-2016-CA1277545-42598,High,-,FUR-TA-3336,-182.349,6,17600,1184.391,2016-08-21,Standard Class,124.48,ES-2016-CA1277545-42598FUR-TA-3336CA-1277545
DC-000000000001,0.6,2016-08-16,TU-2016-GP4740134-42598,Medium,-,OFF-LA-4542,-8.616,4,43555,17.184,2016-08-22,Standard Class,1.81,TU-2016-GP4740134-42598OFF-LA-4542DC-000000000001
SJ-10215134,0.6,2016-12-13,TU-2016-SJ10215134-42717,Medium,-,OFF-ST-6048,-29.79,1,46370,79.38,2016-12-18,Standard Class,1.68,TU-2016-SJ10215134-42717OFF-ST-6048SJ-10215134
RC-19825139,0 discount,2016-12-20,ES-2016-RC19825139-42724,Medium,-,OFF-ST-5705,12.36,4,12667,248.52,2016-12-25,Standard Class,20.29,ES-2016-RC19825139-42724OFF-ST-5705RC-19825139
CA-120551402,0.2,2016-04-25,CA-2016-CA12055140-42485,High,77070,TEC-AC-5609,64.674,3,32476,258.696,2016-04-28,Second Class,15.67,CA-2016-CA12055140-42485TEC-AC-5609CA-120551402
PG-1882027,0 discount,2016-01-10,IN-2016-PG1882027-42379,High,-,OFF-PA-6608,91.8,10,21053,262.5,2016-01-13,First Class,33.94,IN-2016-PG1882027-42379OFF-PA-6608PG-1882027
RC-1982555,0.4,2016-07-10,MX-2016-RC1982555-42561,High,-,OFF-ST-6040,2.424,3,2189,21.024,2016-07-12,First Class,5.792,MX-2016-RC1982555-42561OFF-ST-6040RC-1982555
MH-174551404,0.2,2016-11-26,CA-2016-MH17455140-42700,Medium,90032,FUR-CH-5536,19.4352,3,39943,194.352,2016-11-30,Standard Class,16.89,CA-2016-MH17455140-42700FUR-CH-5536MH-174551404
TB-210551406,0.3,2016-08-28,CA-2016-TB21055140-42610,Medium,2169,FUR-TA-5792,20.967,1,34639,244.615,2016-09-02,Second Class,37.61,CA-2016-TB21055140-42610FUR-TA-5792TB-210551406
JE-1616592,0 discount,2016-03-27,IN-2016-JE1616592-42456,Critical,-,TEC-CO-3599,29.64,4,30781,594.96,2016-03-27,Same Day,139.79,IN-2016-JE1616592-42456TEC-CO-3599JE-1616592
EH-400587,0 discount,2016-04-19,MZ-2016-EH400587-42479,Medium,-,FUR-BO-3647,26.46,1,50013,126.03,2016-04-23,Standard Class,5.61,MZ-2016-EH400587-42479FUR-BO-3647EH-400587
PG-1889582,0 discount,2016-01-08,US-2016-PG1889582-42377,Critical,-,TEC-AC-5222,36.96,3,5139,86.04,2016-01-11,Second Class,20.935,US-2016-PG1889582-42377TEC-AC-5222PG-1889582
EB-1397593,0 discount,2016-11-15,MX-2016-EB1397593-42689,High,-,OFF-PA-5886,22.44,3,2659,62.46,2016-11-19,Second Class,10.125,MX-2016-EB1397593-42689OFF-PA-5886EB-1397593
MY-8295134,0.6,2016-08-09,TU-2016-MY8295134-42591,Medium,-,OFF-FA-3046,-4.818,1,51278,5.352,2016-08-11,Second Class,1.25,TU-2016-MY8295134-42591OFF-FA-3046MY-8295134
AG-102701402,0 discount,2016-09-14,CA-2016-AG10270140-42627,Medium,68104,OFF-AP-4565,136.08,2,38681,378.0,2016-09-19,Standard Class,31.54,CA-2016-AG10270140-42627OFF-AP-4565AG-102701402
AA-1064558,0 discount,2016-05-20,IN-2016-AA1064558-42510,High,-,OFF-ST-4294,54.9,5,29311,289.35,2016-05-24,Standard Class,22.79,IN-2016-AA1064558-42510OFF-ST-4294AA-1064558
JL-58359,0 discount,2016-01-23,AJ-2016-JL58359-42392,High,-,FUR-TA-3358,946.68,4,41838,2058.0,2016-01-27,Standard Class,393.62,AJ-2016-JL58359-42392FUR-TA-3358JL-58359
MT-781595,0.7,2016-05-13,NI-2016-MT781595-42503,Medium,-,FUR-BO-5763,-385.59,2,48578,262.89,2016-05-18,Second Class,13.28,NI-2016-MT781595-42503FUR-BO-5763MT-781595
RB-1936027,0 discount,2016-05-03,IN-2016-RB1936027-42493,High,-,TEC-CO-3697,609.12,9,25297,1324.35,2016-05-07,Standard Class,169.9,IN-2016-RB1936027-42493TEC-CO-3697RB-1936027
AI-108551404,0 discount,2016-11-11,CA-2016-AI10855140-42685,High,90036,OFF-AR-5317,3.969,5,36344,14.7,2016-11-14,Second Class,1.23,CA-2016-AI10855140-42685OFF-AR-5317AI-108551404
MS-1777031,0 discount,2016-08-20,MX-2016-MS1777031-42602,High,-,FUR-FU-3928,5.02,1,7377,33.54,2016-08-24,Standard Class,4.251,MX-2016-MS1777031-42602FUR-FU-3928MS-1777031
SP-2086036,0.2,2016-11-21,US-2016-SP2086036-42695,Medium,-,OFF-BI-6371,-11.196,3,9357,44.784,2016-11-25,Standard Class,2.494,US-2016-SP2086036-42695OFF-BI-6371SP-2086036
AB-1010528,0 discount,2016-11-20,MX-2016-AB1010528-42694,High,-,OFF-SU-6180,17.7,3,6917,88.74,2016-11-21,First Class,17.252,MX-2016-AB1010528-42694OFF-SU-6180AB-1010528
EB-1370559,0.47,2016-08-02,ID-2016-EB1370559-42584,High,-,OFF-EN-5040,-21.6846,6,26130,95.4954,2016-08-07,Standard Class,7.8,ID-2016-EB1370559-42584OFF-EN-5040EB-1370559
RP-192707,0.4,2016-05-31,ID-2016-RP192707-42521,High,-,FUR-CH-5380,-331.38,2,31135,552.24,2016-06-02,Second Class,106.21,ID-2016-RP192707-42521FUR-CH-5380RP-192707
MK-816060,0 discount,2016-08-22,IR-2016-MK816060-42604,Medium,-,OFF-AR-3495,5.01,1,41317,11.94,2016-08-26,Standard Class,1.18,IR-2016-MK816060-42604OFF-AR-3495MK-816060
LC-1688545,0 discount,2016-08-09,IT-2016-LC1688545-42591,Medium,-,TEC-AC-5193,18.45,3,20206,88.2,2016-08-15,Standard Class,6.02,IT-2016-LC1688545-42591TEC-AC-5193LC-1688545
PH-1879093,0 discount,2016-04-09,MX-2016-PH1879093-42469,Medium,-,OFF-ST-4263,28.28,7,4508,123.34,2016-04-12,Second Class,13.478,MX-2016-PH1879093-42469OFF-ST-4263PH-1879093
EB-137501408,0 discount,2016-05-31,CA-2016-EB13750140-42521,High,22204,TEC-AC-6076,26.8752,2,39593,111.98,2016-06-04,Standard Class,16.3,CA-2016-EB13750140-42521TEC-AC-6076EB-137501408
DC-000000000001,0 discount,2016-11-12,ES-2016-LS1697564-42686,Medium,-,OFF-LA-4529,10.8,4,12124,51.6,2016-11-17,Standard Class,5.11,ES-2016-LS1697564-42686OFF-LA-4529DC-000000000001
PA-190607,0.1,2016-07-23,IN-2016-PA190607-42574,High,-,TEC-AC-5102,49.14,5,23497,138.24,2016-07-25,First Class,12.14,IN-2016-PA190607-42574TEC-AC-5102PA-190607
RP-1939018,0 discount,2016-04-17,MX-2016-RP1939018-42477,Medium,-,OFF-PA-4475,5.52,3,8838,50.4,2016-04-22,Second Class,3.874,MX-2016-RP1939018-42477OFF-PA-4475RP-1939018
JH-1582064,0 discount,2016-12-20,ES-2016-JH1582064-42724,High,-,OFF-SU-4328,14.94,3,13298,125.1,2016-12-23,First Class,40.67,ES-2016-JH1582064-42724OFF-SU-4328JH-1582064
EM-1382566,0 discount,2016-07-30,IN-2016-EM1382566-42581,Critical,-,OFF-LA-6064,2.67,1,28222,11.61,2016-07-30,Same Day,4.27,IN-2016-EM1382566-42581OFF-LA-6064EM-1382566
DC-000000000001,0 discount,2016-01-03,MX-2016-PO1886593-42372,Medium,-,OFF-LA-4678,6.58,7,9662,47.88,2016-01-07,Second Class,5.023,MX-2016-PO1886593-42372OFF-LA-4678DC-000000000001
CM-12115125,0 discount,2016-09-20,ES-2016-CM12115125-42633,High,-,FUR-CH-5368,35.82,3,15448,137.88,2016-09-23,First Class,33.62,ES-2016-CM12115125-42633FUR-CH-5368CM-12115125
RO-1978078,0 discount,2016-05-08,IN-2016-RO1978078-42498,Medium,-,FUR-CH-5751,32.88,2,28599,94.02,2016-05-14,Standard Class,5.29,IN-2016-RO1978078-42498FUR-CH-5751RO-1978078
DF-131351402,0.2,2016-01-30,CA-2016-DF13135140-42399,High,61107,TEC-PH-5343,143.9968,4,40221,1439.968,2016-02-03,Standard Class,118.3,CA-2016-DF13135140-42399TEC-PH-5343DF-131351402
LC-1693048,0 discount,2016-08-30,ES-2016-LC1693048-42612,Medium,-,TEC-MA-5012,88.83,3,15260,253.8,2016-09-03,Standard Class,19.44,ES-2016-LC1693048-42612TEC-MA-5012LC-1693048
SS-2051539,0 discount,2016-06-26,MX-2016-SS2051539-42547,Medium,-,FUR-FU-3940,50.58,3,1561,220.08,2016-07-02,Standard Class,7.434,MX-2016-SS2051539-42547FUR-FU-3940SS-2051539
MZ-1733555,0.4,2016-10-02,US-2016-MZ1733555-42645,Medium,-,OFF-BI-4808,-10.02,3,2814,18.18,2016-10-04,First Class,2.397,US-2016-MZ1733555-42645OFF-BI-4808MZ-1733555
SC-207701406,0.2,2016-03-14,US-2016-SC20770140-42443,Critical,19134,OFF-ST-5766,-138.14,5,38716,552.56,2016-03-16,Second Class,136.12,US-2016-SC20770140-42443OFF-ST-5766SC-207701406
SS-10410117,0 discount,2016-01-08,SF-2016-SS10410117-42377,Medium,-,OFF-ST-4107,31.68,2,42595,96.0,2016-01-12,Standard Class,7.99,SF-2016-SS10410117-42377OFF-ST-4107SS-10410117
KM-167201406,0 discount,2016-04-20,CA-2016-KM16720140-42480,Medium,10035,OFF-SU-2975,2.2504,2,38407,7.76,2016-04-27,Standard Class,1.74,CA-2016-KM16720140-42480OFF-SU-2975KM-167201406
KL-166451402,0.6,2016-06-05,CA-2016-KL16645140-42526,Medium,60610,FUR-FU-5161,-356.728,5,31535,419.68,2016-06-10,Second Class,55.19,CA-2016-KL16645140-42526FUR-FU-5161KL-166451402
VS-11820117,0 discount,2016-08-14,SF-2016-VS11820117-42596,Medium,-,OFF-BI-3722,5.1,1,41464,13.83,2016-08-14,Same Day,1.62,SF-2016-VS11820117-42596OFF-BI-3722VS-11820117
BS-116657,0.1,2016-06-25,IN-2016-BS116657-42546,High,-,OFF-LA-6029,4.626,2,29369,23.166,2016-06-29,Standard Class,1.94,IN-2016-BS116657-42546OFF-LA-6029BS-116657
NC-1834097,0.5,2016-12-06,ID-2016-NC1834097-42710,Low,-,TEC-AC-4166,-194.85,5,28969,286.5,2016-12-12,Standard Class,21.98,ID-2016-NC1834097-42710TEC-AC-4166NC-1834097
ES-14020120,0 discount,2016-06-27,ES-2016-ES14020120-42548,High,-,OFF-AR-3547,19.08,4,14817,57.96,2016-06-27,Same Day,7.41,ES-2016-ES14020120-42548OFF-AR-3547ES-14020120
ZC-2191058,0 discount,2016-05-01,IN-2016-ZC2191058-42491,Medium,-,OFF-BI-4828,1.2,5,25111,44.55,2016-05-05,Standard Class,2.09,IN-2016-ZC2191058-42491OFF-BI-4828ZC-2191058
JH-1591058,0 discount,2016-02-07,IN-2016-JH1591058-42407,Medium,-,FUR-FU-3048,60.39,3,21281,159.12,2016-02-11,Standard Class,15.54,IN-2016-JH1591058-42407FUR-FU-3048JH-1591058
EG-390095,0.7,2016-12-26,NI-2016-EG390095-42730,Medium,-,OFF-ST-5703,-568.998,6,43248,379.242,2016-12-31,Second Class,11.52,NI-2016-EG390095-42730OFF-ST-5703EG-390095
RS-1976528,0 discount,2016-04-26,MX-2016-RS1976528-42486,High,-,OFF-ST-4258,112.98,3,5943,275.58,2016-04-30,Standard Class,20.343,MX-2016-RS1976528-42486OFF-ST-4258RS-1976528
BD-11620120,0 discount,2016-12-03,ES-2016-BD11620120-42707,Medium,-,OFF-FA-6199,13.65,5,19138,80.7,2016-12-07,Standard Class,1.76,ES-2016-BD11620120-42707OFF-FA-6199BD-11620120
SC-2077018,0 discount,2016-09-19,MX-2016-SC2077018-42632,Medium,-,OFF-LA-5402,9.96,6,2618,45.48,2016-09-22,First Class,8.172,MX-2016-SC2077018-42632OFF-LA-5402SC-2077018
JW-6075146,0 discount,2016-04-10,ZA-2016-JW6075146-42470,High,-,FUR-FU-4037,37.44,2,51115,110.28,2016-04-14,Second Class,27.1,ZA-2016-JW6075146-42470FUR-FU-4037JW-6075146
BD-113201404,0.2,2016-08-16,CA-2016-BD11320140-42598,Low,90004,TEC-PH-3164,10.35,3,40193,165.6,2016-08-23,Standard Class,15.93,CA-2016-BD11320140-42598TEC-PH-3164BD-113201404
DC-000000000001,0 discount,2016-06-08,IN-2016-NF18595113-42529,High,-,FUR-FU-3943,18.45,1,24392,108.66,2016-06-10,First Class,13.19,IN-2016-NF18595113-42529FUR-FU-3943DC-000000000001
DC-128501406,0.5,2016-03-25,CA-2016-DC12850140-42454,Medium,44105,FUR-BO-5528,-241.176,3,40426,301.47,2016-03-27,Second Class,25.35,CA-2016-DC12850140-42454FUR-BO-5528DC-128501406
RD-197207,0.1,2016-05-17,ID-2016-RD197207-42507,High,-,OFF-BI-4809,4.59,2,20654,24.57,2016-05-21,Standard Class,2.8,ID-2016-RD197207-42507OFF-BI-4809RD-197207
MM-8280108,0 discount,2016-11-14,RS-2016-MM8280108-42688,Medium,-,FUR-FU-3050,24.75,1,41879,51.6,2016-11-18,Standard Class,2.42,RS-2016-MM8280108-42688FUR-FU-3050MM-8280108
JD-158951408,0 discount,2016-07-17,CA-2016-JD15895140-42568,Medium,29203,TEC-AC-4877,18.2352,2,38262,75.98,2016-07-21,Second Class,7.54,CA-2016-JD15895140-42568TEC-AC-4877JD-158951408
DC-000000000001,0 discount,2016-11-22,IN-2016-ME1772527-42696,High,-,TEC-AC-5132,17.16,2,29616,95.64,2016-11-26,Standard Class,10.91,IN-2016-ME1772527-42696TEC-AC-5132DC-000000000001
RH-195101406,0 discount,2016-09-20,CA-2016-RH19510140-42633,High,2908,OFF-PA-3010,7.668,3,33318,17.04,2016-09-22,First Class,2.0,CA-2016-RH19510140-42633OFF-PA-3010RH-195101406
CJ-1187564,0 discount,2016-12-10,ES-2016-CJ1187564-42714,Medium,-,OFF-AR-3484,8.28,1,18180,19.77,2016-12-15,Standard Class,1.79,ES-2016-CJ1187564-42714OFF-AR-3484CJ-1187564
IL-1510082,0 discount,2016-05-06,MX-2016-IL1510082-42496,Medium,-,OFF-ST-5694,27.16,7,3231,143.22,2016-05-13,Standard Class,7.361,MX-2016-IL1510082-42496OFF-ST-5694IL-1510082
AS-1009045,0.1,2016-09-23,ES-2016-AS1009045-42636,Medium,-,FUR-BO-4865,285.12,6,17323,675.54,2016-09-27,Standard Class,49.17,ES-2016-AS1009045-42636FUR-BO-4865AS-1009045
PK-190751406,0 discount,2016-12-15,CA-2016-PK19075140-42719,Medium,10011,OFF-ST-3059,4.6305,1,37692,17.15,2016-12-20,Standard Class,1.93,CA-2016-PK19075140-42719OFF-ST-3059PK-190751406
RB-194651404,0.2,2016-07-05,CA-2016-RB19465140-42556,Medium,98103,TEC-PH-3180,19.9665,3,37233,177.48,2016-07-05,Same Day,20.65,CA-2016-RB19465140-42556TEC-PH-3180RB-194651404
JS-160301408,0 discount,2016-07-20,CA-2016-JS16030140-42571,Medium,39401,OFF-BI-3307,4.042,1,37285,8.6,2016-07-26,Standard Class,1.26,CA-2016-JS16030140-42571OFF-BI-3307JS-160301408
MK-8160103,0 discount,2016-12-17,PL-2016-MK8160103-42721,High,-,OFF-FA-2961,2.85,1,48929,13.68,2016-12-21,Standard Class,1.3,PL-2016-MK8160103-42721OFF-FA-2961MK-8160103
RW-1969082,0 discount,2016-11-05,MX-2016-RW1969082-42679,Medium,-,OFF-FA-6189,5.68,2,490,14.6,2016-11-11,Standard Class,1.808,MX-2016-RW1969082-42679OFF-FA-6189RW-1969082
FM-429095,0.7,2016-07-15,NI-2016-FM429095-42566,High,-,OFF-EN-3658,-5.487,1,46027,3.573,2016-07-17,First Class,1.48,NI-2016-FM429095-42566OFF-EN-3658FM-429095
KB-1640592,0.4,2016-06-18,ID-2016-KB1640592-42539,Medium,-,OFF-PA-5879,-4.764,2,30890,28.476,2016-06-24,Standard Class,1.93,ID-2016-KB1640592-42539OFF-PA-5879KB-1640592
JF-155651402,0.2,2016-10-22,CA-2016-JF15565140-42665,Medium,78207,TEC-AC-5899,-9.282,6,39326,106.08,2016-10-26,Standard Class,9.26,CA-2016-JF15565140-42665TEC-AC-5899JF-155651402
DC-000000000001,0 discount,2016-05-08,ES-2016-TH21100125-42498,Medium,-,OFF-EN-3656,49.14,6,15027,122.94,2016-05-13,Standard Class,11.19,ES-2016-TH21100125-42498OFF-EN-3656DC-000000000001
RB-96453,0 discount,2016-09-12,AG-2016-RB96453-42625,Critical,-,FUR-BO-5955,10.29,1,43342,147.3,2016-09-14,First Class,50.56,AG-2016-RB96453-42625FUR-BO-5955RB-96453
TH-1110019,0 discount,2016-11-11,BU-2016-TH1110019-42685,Medium,-,FUR-BO-3900,30.48,2,43116,338.7,2016-11-17,Standard Class,39.31,BU-2016-TH1110019-42685FUR-BO-3900TH-1110019
JG-516095,0.7,2016-11-13,NI-2016-JG516095-42687,High,-,OFF-ST-5705,-40.401,1,49992,18.639,2016-11-16,Second Class,3.08,NI-2016-JG516095-42687OFF-ST-5705JG-516095
CM-2655133,0 discount,2016-03-05,TS-2016-CM2655133-42434,Medium,-,OFF-AR-3459,10.35,1,43740,29.61,2016-03-05,Same Day,3.59,TS-2016-CM2655133-42434OFF-AR-3459CM-2655133
KB-1658545,0 discount,2016-07-03,ES-2016-KB1658545-42554,High,-,OFF-FA-6200,24.39,3,18377,48.78,2016-07-07,Standard Class,6.26,ES-2016-KB1658545-42554OFF-FA-6200KB-1658545
DH-1307593,0 discount,2016-12-16,MX-2016-DH1307593-42720,High,-,OFF-FA-5486,12.06,3,6757,28.14,2016-12-18,Second Class,2.894,MX-2016-DH1307593-42720OFF-FA-5486DH-1307593
SG-1008023,0 discount,2016-03-28,CA-2016-SG1008023-42457,High,-,OFF-ST-4296,14.1,1,41878,56.46,2016-04-02,Standard Class,7.68,CA-2016-SG1008023-42457OFF-ST-4296SG-1008023
PW-9240142,0 discount,2016-06-14,UZ-2016-PW9240142-42535,High,-,TEC-AC-5127,6.21,1,43176,27.09,2016-06-17,First Class,5.89,UZ-2016-PW9240142-42535TEC-AC-5127PW-9240142
MY-829538,0 discount,2016-08-27,EG-2016-MY829538-42609,High,-,FUR-CH-4654,496.32,4,50326,1838.52,2016-08-31,Standard Class,121.59,EG-2016-MY829538-42609FUR-CH-4654MY-829538
CC-222079,0 discount,2016-04-18,ML-2016-CC222079-42478,Medium,-,TEC-MA-5007,236.04,2,46645,621.18,2016-04-22,Second Class,29.14,ML-2016-CC222079-42478TEC-MA-5007CC-222079
GM-444038,0 discount,2016-05-25,EG-2016-GM444038-42515,Medium,-,OFF-ST-5693,36.81,1,47936,141.63,2016-05-31,Standard Class,11.32,EG-2016-GM444038-42515OFF-ST-5693GM-444038
BD-156095,0.7,2016-03-19,NI-2016-BD156095-42448,Medium,-,TEC-PH-3798,-93.54,4,46624,96.66,2016-03-19,Same Day,7.12,NI-2016-BD156095-42448TEC-PH-3798BD-156095
DC-000000000001,0.4,2016-06-07,ID-2016-TH2110092-42528,High,-,FUR-CH-4564,-21.936,2,30403,218.844,2016-06-11,Standard Class,21.97,ID-2016-TH2110092-42528FUR-CH-4564DC-000000000001
LC-171405,0.4,2016-03-28,MX-2016-LC171405-42457,Medium,-,TEC-AC-5219,-38.688,6,2413,68.112,2016-04-04,Standard Class,2.609,MX-2016-LC171405-42457TEC-AC-5219LC-171405
TG-2164066,0.5,2016-10-09,IN-2016-TG2164066-42652,Medium,-,TEC-AC-3379,-89.145,7,23538,139.125,2016-10-13,Standard Class,9.02,IN-2016-TG2164066-42652TEC-AC-3379TG-2164066
DJ-13630139,0 discount,2016-11-07,IT-2016-DJ13630139-42681,Critical,-,OFF-AR-3494,37.17,3,14436,80.82,2016-11-09,First Class,16.58,IT-2016-DJ13630139-42681OFF-AR-3494DJ-13630139
CA-123101402,0.2,2016-01-03,US-2016-CA12310140-42372,Medium,78207,TEC-AC-4876,-5.264,2,39900,30.08,2016-01-08,Standard Class,1.62,US-2016-CA12310140-42372TEC-AC-4876CA-123101402
SC-20695102,0.45,2016-01-28,ID-2016-SC20695102-42397,High,-,OFF-EN-5032,-10.134,2,26732,55.506,2016-01-30,First Class,9.2,ID-2016-SC20695102-42397OFF-EN-5032SC-20695102
JK-1532536,0.2,2016-03-06,US-2016-JK1532536-42435,High,-,OFF-PA-4482,2.856,2,3888,19.296,2016-03-08,Second Class,2.602,US-2016-JK1532536-42435OFF-PA-4482JK-1532536
DC-000000000001,0 discount,2016-02-27,SF-2016-PO8850117-42427,High,-,OFF-AR-3464,1.56,1,49250,14.28,2016-03-01,First Class,3.22,SF-2016-PO8850117-42427OFF-AR-3464DC-000000000001
LS-169751402,0.8,2016-07-31,CA-2016-LS16975140-42582,Medium,77070,OFF-BI-4372,-13.896,3,33470,9.264,2016-08-05,Standard Class,1.82,CA-2016-LS16975140-42582OFF-BI-4372LS-169751402
JM-1586582,0 discount,2016-09-06,MX-2016-JM1586582-42619,High,-,OFF-PA-4471,3.42,1,3048,12.24,2016-09-06,Same Day,1.758,MX-2016-JM1586582-42619OFF-PA-4471JM-1586582
OT-187301406,0.2,2016-07-29,CA-2016-OT18730140-42580,High,18018,OFF-AP-4740,0.711,3,39930,9.48,2016-07-30,First Class,1.53,CA-2016-OT18730140-42580OFF-AP-4740OT-187301406
ED-138851404,0 discount,2016-10-25,CA-2016-ED13885140-42668,Medium,94110,TEC-AC-5280,162.0,5,39990,450.0,2016-10-29,Standard Class,30.43,CA-2016-ED13885140-42668TEC-AC-5280ED-138851404
CD-1228036,0.2,2016-09-10,MX-2016-CD1228036-42623,High,-,OFF-SU-6172,10.08,5,3602,67.28,2016-09-14,Standard Class,6.828,MX-2016-CD1228036-42623OFF-SU-6172CD-1228036
CK-127601408,0 discount,2016-02-01,US-2016-CK12760140-42401,Medium,22204,OFF-ST-6627,14.677,5,34538,56.45,2016-02-03,First Class,3.61,US-2016-CK12760140-42401OFF-ST-6627CK-127601408
PV-189851404,0 discount,2016-06-15,CA-2016-PV18985140-42536,Medium,94122,TEC-AC-5096,9.6657,1,32397,29.29,2016-06-18,First Class,6.88,CA-2016-PV18985140-42536TEC-AC-5096PV-189851404
AD-1018058,0 discount,2016-10-07,IN-2016-AD1018058-42650,High,-,OFF-SU-4981,10.89,3,23381,45.54,2016-10-11,Standard Class,5.76,IN-2016-AD1018058-42650OFF-SU-4981AD-1018058
DC-000000000001,0 discount,2016-08-13,NG-2016-SC1068094-42595,Medium,-,OFF-FA-6191,32.76,6,42022,79.92,2016-08-18,Second Class,4.46,NG-2016-SC1068094-42595OFF-FA-6191DC-000000000001
MS-1777031,0 discount,2016-08-20,MX-2016-MS1777031-42602,High,-,OFF-AR-3493,7.8,2,7379,35.56,2016-08-24,Standard Class,2.915,MX-2016-MS1777031-42602OFF-AR-3493MS-1777031
JL-152351406,0 discount,2016-06-06,CA-2016-JL15235140-42527,Medium,19711,OFF-LA-3327,6.8724,3,35025,14.94,2016-06-12,Standard Class,1.62,CA-2016-JL15235140-42527OFF-LA-3327JL-152351406
KM-1637555,0.4,2016-11-09,US-2016-KM1637555-42683,Medium,-,OFF-ST-4253,2.52,7,7944,52.5,2016-11-10,First Class,1.378,US-2016-KM1637555-42683OFF-ST-4253KM-1637555
DC-000000000001,0 discount,2016-09-24,IS-2016-AO81063-42637,High,-,OFF-AR-3501,2.37,1,46781,47.58,2016-09-28,Second Class,11.27,IS-2016-AO81063-42637OFF-AR-3501DC-000000000001
RC-1982548,0.1,2016-11-22,ES-2016-RC1982548-42696,Medium,-,FUR-BO-5962,315.072,6,12623,1050.732,2016-11-28,Standard Class,90.62,ES-2016-RC1982548-42696FUR-BO-5962RC-1982548
EA-14035139,0.1,2016-06-01,ES-2016-EA14035139-42522,Medium,-,TEC-PH-5352,147.366,6,16371,737.586,2016-06-07,Standard Class,68.9,ES-2016-EA14035139-42522TEC-PH-5352EA-14035139
HE-1480098,0.4,2016-06-26,US-2016-HE1480098-42547,Medium,-,OFF-EN-4440,-6.064,2,19,40.176,2016-07-01,Standard Class,2.137,US-2016-HE1480098-42547OFF-EN-4440HE-1480098
AJ-107951408,0.2,2016-01-05,CA-2016-AJ10795140-42374,High,32216,TEC-PH-5095,5.1786,2,32161,59.184,2016-01-07,Second Class,6.76,CA-2016-AJ10795140-42374TEC-PH-5095AJ-107951408
